2022-05-18 14:05:377 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 13:05:443 INFO  WomenCategoryPage :65 - Clicking on Printed Chiffon Dress: [[ChromeDriver: chrome on WINDOWS (a18ff08ded79498abdda30169eadc81e)] -> xpath: //a[contains(text(),'Printed Chiffon Dress')]]
2022-05-19 13:05:467 INFO  ProductPage :72 - Clearing the Quantity: [[ChromeDriver: chrome on WINDOWS (a18ff08ded79498abdda30169eadc81e)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 13:05:551 INFO  ProductPage :78 - Enter Quantity: 4[[ChromeDriver: chrome on WINDOWS (a18ff08ded79498abdda30169eadc81e)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 13:05:602 INFO  ProductPage :83 - Selecting Size: S from dropdown [[ChromeDriver: chrome on WINDOWS (a18ff08ded79498abdda30169eadc81e)] -> xpath: //select[@id='group_1']]
2022-05-19 13:05:662 INFO  ProductPage :93 - Clicking on AddToCart: [[ChromeDriver: chrome on WINDOWS (a18ff08ded79498abdda30169eadc81e)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-19 13:05:998 INFO  ProductPage :102 - getting Product Added To CartMessage from: [[ChromeDriver: chrome on WINDOWS (a18ff08ded79498abdda30169eadc81e)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-19 13:05:61 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 13:05:965 INFO  HomePage :38 - Clicking on WomenHeader: [[ChromeDriver: chrome on WINDOWS (a2b4e44c38fa6d8203af97f5a3895ca5)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-19 13:05:538 INFO  WomenCategoryPage :69 - Clicking on Printed Summer Dress with Price tag $28.98: [[ChromeDriver: chrome on WINDOWS (a2b4e44c38fa6d8203af97f5a3895ca5)] -> xpath: //body/div[@id='page']/div[2]/div[1]/div[3]/div[2]/ul[1]/li[3]/div[1]/div[2]/h5[1]/a[1]]
2022-05-19 13:05:557 INFO  ProductPage :72 - Clearing the Quantity: [[ChromeDriver: chrome on WINDOWS (a2b4e44c38fa6d8203af97f5a3895ca5)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 13:05:661 INFO  ProductPage :78 - Enter Quantity: 2[[ChromeDriver: chrome on WINDOWS (a2b4e44c38fa6d8203af97f5a3895ca5)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 13:05:755 INFO  ProductPage :83 - Selecting Size: M from dropdown [[ChromeDriver: chrome on WINDOWS (a2b4e44c38fa6d8203af97f5a3895ca5)] -> xpath: //select[@id='group_1']]
2022-05-19 13:05:820 INFO  ProductPage :93 - Clicking on AddToCart: [[ChromeDriver: chrome on WINDOWS (a2b4e44c38fa6d8203af97f5a3895ca5)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-19 13:05:157 INFO  ProductPage :102 - getting Product Added To CartMessage from: [[ChromeDriver: chrome on WINDOWS (a2b4e44c38fa6d8203af97f5a3895ca5)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-19 13:05:423 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 13:05:723 INFO  HomePage :38 - Clicking on WomenHeader: [[ChromeDriver: chrome on WINDOWS (863218a1dfcb578e31cd5f46f7596c7f)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-19 13:05:327 INFO  WomenCategoryPage :84 - getting Women text from: [[ChromeDriver: chrome on WINDOWS (863218a1dfcb578e31cd5f46f7596c7f)] -> xpath: //span[@class='category-name']]
2022-05-19 13:05:750 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 13:05:631 INFO  HomePage :38 - Clicking on WomenHeader: [[ChromeDriver: chrome on WINDOWS (9306174bba831010b6405edb63cecef9)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-19 13:05:213 INFO  WomenCategoryPage :56 - Clicking on Blouse: [[ChromeDriver: chrome on WINDOWS (9306174bba831010b6405edb63cecef9)] -> xpath: //body/div[@id='page']/div[2]/div[1]/div[3]/div[2]/ul[1]/li[2]/div[1]/div[2]/h5[1]/a[1]]
2022-05-19 13:05:242 INFO  ProductPage :72 - Clearing the Quantity: [[ChromeDriver: chrome on WINDOWS (9306174bba831010b6405edb63cecef9)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 13:05:623 INFO  ProductPage :78 - Enter Quantity: 2[[ChromeDriver: chrome on WINDOWS (9306174bba831010b6405edb63cecef9)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 13:05:179 INFO  ProductPage :83 - Selecting Size: M from dropdown [[ChromeDriver: chrome on WINDOWS (9306174bba831010b6405edb63cecef9)] -> xpath: //select[@id='group_1']]
2022-05-19 13:05:272 INFO  ProductPage :93 - Clicking on AddToCart: [[ChromeDriver: chrome on WINDOWS (9306174bba831010b6405edb63cecef9)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-19 13:05:635 INFO  ProductPage :102 - getting Product Added To CartMessage from: [[ChromeDriver: chrome on WINDOWS (9306174bba831010b6405edb63cecef9)] -> xpath: //div[@class='layer_cart_product col-xs-12 col-md-6']]
2022-05-19 13:05:724 INFO  ProductPage :107 - Clicking on CloseButton: [[ChromeDriver: chrome on WINDOWS (9306174bba831010b6405edb63cecef9)] -> xpath: //header/div[3]/div[1]/div[1]/div[4]/div[1]/div[1]/span[1]]
2022-05-19 13:05:77 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 13:05:554 INFO  HomePage :38 - Clicking on WomenHeader: [[ChromeDriver: chrome on WINDOWS (c1a9c10997ea0b48f055e72730ac9e72)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-19 13:05:579 INFO  WomenCategoryPage :60 - Clicking on Printed Dress: [[ChromeDriver: chrome on WINDOWS (c1a9c10997ea0b48f055e72730ac9e72)] -> xpath: //body/div[@id='page']/div[2]/div[1]/div[3]/div[2]/ul[1]/li[1]/div[1]/div[2]/h5[1]/a[1]]
2022-05-19 13:05:157 INFO  ProductPage :72 - Clearing the Quantity: [[ChromeDriver: chrome on WINDOWS (c1a9c10997ea0b48f055e72730ac9e72)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 13:05:264 INFO  ProductPage :78 - Enter Quantity: 3[[ChromeDriver: chrome on WINDOWS (c1a9c10997ea0b48f055e72730ac9e72)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 13:05:444 INFO  ProductPage :83 - Selecting Size: L from dropdown [[ChromeDriver: chrome on WINDOWS (c1a9c10997ea0b48f055e72730ac9e72)] -> xpath: //select[@id='group_1']]
2022-05-19 13:05:540 INFO  ProductPage :93 - Clicking on AddToCart: [[ChromeDriver: chrome on WINDOWS (c1a9c10997ea0b48f055e72730ac9e72)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-19 13:05:878 INFO  ProductPage :102 - getting Product Added To CartMessage from: [[ChromeDriver: chrome on WINDOWS (c1a9c10997ea0b48f055e72730ac9e72)] -> xpath: //div[@class='layer_cart_product col-xs-12 col-md-6']]
2022-05-19 13:05:65 INFO  ProductPage :107 - Clicking on CloseButton: [[ChromeDriver: chrome on WINDOWS (c1a9c10997ea0b48f055e72730ac9e72)] -> xpath: //header/div[3]/div[1]/div[1]/div[4]/div[1]/div[1]/span[1]]
2022-05-19 13:05:88 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 13:05:363 INFO  HomePage :38 - Clicking on WomenHeader: [[ChromeDriver: chrome on WINDOWS (b817936c835d55af0c6a7e102516ec09)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-19 13:05:195 INFO  WomenCategoryPage :65 - Clicking on Printed Chiffon Dress: [[ChromeDriver: chrome on WINDOWS (b817936c835d55af0c6a7e102516ec09)] -> xpath: //a[contains(text(),'Printed Chiffon Dress')]]
2022-05-19 13:05:226 INFO  ProductPage :72 - Clearing the Quantity: [[ChromeDriver: chrome on WINDOWS (b817936c835d55af0c6a7e102516ec09)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 13:05:330 INFO  ProductPage :78 - Enter Quantity: 4[[ChromeDriver: chrome on WINDOWS (b817936c835d55af0c6a7e102516ec09)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 13:05:395 INFO  ProductPage :83 - Selecting Size: S from dropdown [[ChromeDriver: chrome on WINDOWS (b817936c835d55af0c6a7e102516ec09)] -> xpath: //select[@id='group_1']]
2022-05-19 13:05:487 INFO  ProductPage :93 - Clicking on AddToCart: [[ChromeDriver: chrome on WINDOWS (b817936c835d55af0c6a7e102516ec09)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-19 13:05:826 INFO  ProductPage :102 - getting Product Added To CartMessage from: [[ChromeDriver: chrome on WINDOWS (b817936c835d55af0c6a7e102516ec09)] -> xpath: //div[@class='layer_cart_product col-xs-12 col-md-6']]
2022-05-19 13:05:228 INFO  ProductPage :107 - Clicking on CloseButton: [[ChromeDriver: chrome on WINDOWS (b817936c835d55af0c6a7e102516ec09)] -> xpath: //header/div[3]/div[1]/div[1]/div[4]/div[1]/div[1]/span[1]]
2022-05-19 13:05:183 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 13:05:977 INFO  HomePage :38 - Clicking on WomenHeader: [[ChromeDriver: chrome on WINDOWS (377431e63bd5959667dcac09bb3f25f7)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-19 13:05:142 INFO  WomenCategoryPage :69 - Clicking on Printed Summer Dress with Price tag $28.98: [[ChromeDriver: chrome on WINDOWS (377431e63bd5959667dcac09bb3f25f7)] -> xpath: //body/div[@id='page']/div[2]/div[1]/div[3]/div[2]/ul[1]/li[3]/div[1]/div[2]/h5[1]/a[1]]
2022-05-19 13:05:168 INFO  ProductPage :72 - Clearing the Quantity: [[ChromeDriver: chrome on WINDOWS (377431e63bd5959667dcac09bb3f25f7)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 13:05:285 INFO  ProductPage :78 - Enter Quantity: 2[[ChromeDriver: chrome on WINDOWS (377431e63bd5959667dcac09bb3f25f7)] -> xpath: //input[@id='quantity_wanted']]
2022-05-19 13:05:472 INFO  ProductPage :83 - Selecting Size: M from dropdown [[ChromeDriver: chrome on WINDOWS (377431e63bd5959667dcac09bb3f25f7)] -> xpath: //select[@id='group_1']]
2022-05-19 13:05:557 INFO  ProductPage :93 - Clicking on AddToCart: [[ChromeDriver: chrome on WINDOWS (377431e63bd5959667dcac09bb3f25f7)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-19 13:05:898 INFO  ProductPage :102 - getting Product Added To CartMessage from: [[ChromeDriver: chrome on WINDOWS (377431e63bd5959667dcac09bb3f25f7)] -> xpath: //div[@class='layer_cart_product col-xs-12 col-md-6']]
2022-05-19 13:05:554 INFO  ProductPage :107 - Clicking on CloseButton: [[ChromeDriver: chrome on WINDOWS (377431e63bd5959667dcac09bb3f25f7)] -> xpath: //header/div[3]/div[1]/div[1]/div[4]/div[1]/div[1]/span[1]]
